,alpha,probability
0,3.6589012172646234,0.00019999999999999985
1,3.593618754233162,0.00019999999999999985
2,3.643248050326025,0.0016000000000000007
3,3.666446890853155,0.002599999999999999
4,3.6075138112221996,0.0004000000000000001
5,3.651833265388584,0.00019999999999999985
6,3.709244264607746,0.00019999999999999985
7,3.6959385234805024,0.0008000000000000003
8,3.7547102675150517,0.002599999999999999
9,3.727307216383389,0.0005999999999999997
10,3.543515483161104,0.00019999999999999985
11,3.46852156858712,0.0008000000000000003
12,3.5104703582933126,0.0005999999999999997
13,3.5161606655780835,0.0010000000000000002
14,3.474385904399785,0.0017999999999999997
15,3.480343127096324,0.0008000000000000003
16,3.5374930264575584,0.0004000000000000001
17,3.543266932821967,0.0010000000000000002
18,3.5927982518465504,0.00019999999999999985
19,3.518355896521909,0.0005999999999999997
20,3.5007706756535253,0.0011999999999999995
21,3.5571573987398124,0.0016000000000000007
22,3.6494898640161404,0.0008000000000000003
23,3.5562838526155294,0.0010000000000000002
24,3.6283487469266196,0.0011999999999999995
25,3.6446596209006863,0.0008000000000000003
26,3.6662350647153286,0.0008000000000000003
27,3.6449264697469124,0.0004000000000000001
28,3.8643890399641805,0.0014000000000000002
29,3.951486189525686,0.00019999999999999985
30,4.029881086394016,0.00019999999999999985
31,4.117688798821104,0.0020000000000000005
32,4.096797061281841,0.0005999999999999997
33,4.175409122963774,0.0005999999999999997
34,4.208025482128338,0.0032000000000000015
35,4.209795233177923,0.00019999999999999985
36,4.303402500525129,0.00019999999999999985
37,4.3647423643012315,0.0008000000000000003
38,4.329727098900028,0.0005999999999999997
39,4.3328061503281905,0.0022000000000000006
40,4.247700862896814,0.0008000000000000003
41,4.179949853490245,0.0004000000000000001
42,4.1383902574958995,0.0008000000000000003
43,4.205262071968061,0.0010000000000000002
44,4.245306970195617,0.0010000000000000002
45,4.230109243559063,0.0008000000000000003
46,4.250966583961175,0.0004000000000000001
47,4.270829193707986,0.0011999999999999995
48,4.231077535564647,0.0014000000000000002
49,4.225845489878205,0.00019999999999999985
50,4.157733490608827,0.00019999999999999985
51,4.1244412451261665,0.00019999999999999985
52,4.166592305715193,0.0010000000000000002
53,4.150022039286371,0.0008000000000000003
54,4.238302952891261,0.0028000000000000013
55,4.227141853687542,0.0014000000000000002
56,4.175702869997617,0.0004000000000000001
57,4.142628414163568,0.0020000000000000005
58,4.202042664153321,0.0020000000000000005
59,4.174533643475102,0.00019999999999999985
60,4.189260719514733,0.00019999999999999985
61,4.249587649992459,0.0004000000000000001
62,4.263162172345566,0.00019999999999999985
63,4.326341718135723,0.00019999999999999985
64,4.375975632877892,0.0008000000000000003
65,4.283195599407557,0.0005999999999999997
66,4.323086996239873,0.00019999999999999985
67,4.3804494419343865,0.002599999999999999
68,4.454709117508265,0.0004000000000000001
69,4.447501405812979,0.0014000000000000002
70,4.380144856442131,0.0005999999999999997
71,4.456434390688205,0.0004000000000000001
72,4.542981870830228,0.002599999999999999
73,4.594040533948695,0.0014000000000000002
74,4.543461488750367,0.00019999999999999985
75,4.46698962537663,0.00019999999999999985
76,4.527453202231767,0.0008000000000000003
77,4.502915637316639,0.0008000000000000003
78,4.544363989430592,0.0008000000000000003
79,4.551655700809034,0.0008000000000000003
80,4.593684284024315,0.0017999999999999997
81,4.538343815331699,0.00019999999999999985
82,4.481577112731721,0.0010000000000000002
83,4.566768906550164,0.00019999999999999985
84,4.467919771818144,0.0010000000000000002
85,4.47429615363407,0.0008000000000000003
86,4.464809666383497,0.0011999999999999995
87,4.418900530445952,0.00019999999999999985
88,4.514372334186473,0.0010000000000000002
89,4.55154001626648,0.0008000000000000003
90,4.49431353799764,0.0004000000000000001
91,4.489993812036982,0.0017999999999999997
92,4.475606978561304,0.00019999999999999985
93,4.506972655234327,0.0011999999999999995
94,4.554532778776043,0.0017999999999999997
95,4.482317626610483,0.0011999999999999995
96,4.495969209359992,0.0005999999999999997
97,4.401141435878926,0.00019999999999999985
98,4.416224334281897,0.0008000000000000003
99,4.488281887217006,0.0004000000000000001
100,4.325667760896187,0.0014000000000000002
101,4.390880903970201,0.0020000000000000005
102,4.372124616823674,0.0011999999999999995
103,4.321963205624979,0.0011999999999999995
104,4.279372310996473,0.00019999999999999985
105,4.334226062623183,0.00019999999999999985
106,4.326938014884864,0.00019999999999999985
107,4.507974663528413,0.0005999999999999997
108,4.5776842944800125,0.0008000000000000003
109,4.498523342170943,0.0022000000000000006
110,4.500104724620778,0.00019999999999999985
111,4.528487249298467,0.0010000000000000002
112,4.576431028698171,0.0004000000000000001
113,4.60914478507296,0.0010000000000000002
114,4.630087779752749,0.00019999999999999985
