,alpha,probability
416,0.342185973646798,0.00019999999999999985
417,0.34742191214303275,0.00019999999999999985
418,0.35033193440039895,0.00019999999999999985
419,0.34456960086929,0.00019999999999999985
420,0.34186411572404585,0.00019999999999999985
421,0.3439171385643489,0.0004000000000000001
422,0.34046151512220474,0.0004000000000000001
423,0.3373346032323311,0.0004000000000000001
424,0.33882582651387705,0.0005999999999999997
425,0.3456896922231098,0.00019999999999999985
426,0.3478494384560621,0.0005999999999999997
427,0.34026346730548496,0.0005999999999999997
428,0.3401126368056467,0.0005999999999999997
429,0.3451219743479701,0.00019999999999999985
430,0.35130219834599974,0.00019999999999999985
431,0.34376901077478167,0.00019999999999999985
432,0.3391374245359557,0.00019999999999999985
433,0.3515062090995861,0.00019999999999999985
434,0.34035309177323003,0.0004000000000000001
435,0.3479837983299619,0.00019999999999999985
436,0.3396429523784266,0.00019999999999999985
437,0.34015171678531625,0.0004000000000000001
438,0.34866909945038976,0.00019999999999999985
439,0.34848514310877615,0.00019999999999999985
440,0.34460039061913034,0.0005999999999999997
441,0.34689814346390524,0.0011999999999999995
442,0.34231326477223756,0.0008000000000000003
443,0.34702665573146985,0.0004000000000000001
444,0.3507730463209579,0.00019999999999999985
445,0.3483958399362551,0.00019999999999999985
446,0.35075288221369,0.00019999999999999985
447,0.34427078096118224,0.00019999999999999985
448,0.3488421001172906,0.0004000000000000001
449,0.3481290199524907,0.0004000000000000001
450,0.34008343658001083,0.0005999999999999997
451,0.34130663595118227,0.00019999999999999985
452,0.3400928389467471,0.00019999999999999985
453,0.339349343741735,0.0004000000000000001
454,0.3462593471818811,0.0004000000000000001
455,0.3414457039499878,0.00019999999999999985
456,0.3461195224571277,0.00019999999999999985
457,0.34323441977250446,0.00019999999999999985
458,0.3475749552244443,0.0017999999999999997
459,0.34862590488000245,0.00019999999999999985
460,0.34398042037680476,0.00019999999999999985
461,0.3458079750641007,0.00019999999999999985
462,0.3435544957260044,0.0008000000000000003
463,0.3482883203087007,0.0004000000000000001
464,0.3511002063154416,0.00019999999999999985
465,0.3381829887314941,0.00019999999999999985
466,0.3488164588059229,0.0004000000000000001
467,0.34204223092090363,0.0008000000000000003
468,0.3489415004334205,0.00019999999999999985
469,0.33697734772407995,0.00019999999999999985
470,0.3417096170142341,0.00019999999999999985
471,0.3441748147823904,0.0008000000000000003
472,0.34133455754468933,0.0004000000000000001
473,0.35005128954737325,0.0005999999999999997
474,0.3446770529629694,0.0004000000000000001
475,0.33834992125253976,0.00019999999999999985
476,0.3378119558486675,0.0016000000000000007
477,0.33793060934450314,0.00019999999999999985
478,0.34427833280300846,0.00019999999999999985
479,0.3467371688701406,0.0005999999999999997
480,0.3439137581033729,0.00019999999999999985
481,0.342039101264523,0.00019999999999999985
482,0.33764726763978925,0.00019999999999999985
483,0.3435708004693374,0.00019999999999999985
484,0.3456286057726116,0.00019999999999999985
485,0.3370065766529419,0.00019999999999999985
486,0.33708705273093775,0.0004000000000000001
487,0.35163295302584757,0.00019999999999999985
488,0.34457799550745577,0.00019999999999999985
489,0.351968133209663,0.00019999999999999985
490,0.34253107623329215,0.00019999999999999985
491,0.34748530034134406,0.00019999999999999985
492,0.35049798213971606,0.00019999999999999985
493,0.3393663299692065,0.0004000000000000001
494,0.3496351409549732,0.00019999999999999985
495,0.3507500372881644,0.00019999999999999985
496,0.340760038718589,0.0014000000000000002
497,0.3439624176564437,0.00019999999999999985
498,0.3463216199278175,0.0004000000000000001
499,0.34198234142101736,0.0005999999999999997
500,0.3442937528042215,0.00019999999999999985
501,0.3442261432939696,0.0005999999999999997
502,0.3516580015578917,0.0008000000000000003
503,0.34473796020766023,0.00019999999999999985
504,0.34551217238120224,0.0004000000000000001
505,0.35164183166740737,0.0010000000000000002
506,0.3500197889394055,0.0005999999999999997
507,0.3420017275189653,0.0004000000000000001
508,0.3419579786618159,0.00019999999999999985
509,0.3490168904858954,0.0004000000000000001
510,0.3493843411782983,0.00019999999999999985
511,0.34030286728700765,0.00019999999999999985
512,0.3453356102780585,0.00019999999999999985
513,0.3446881970787683,0.0004000000000000001
514,0.35047965196126174,0.00019999999999999985
515,0.3408371858930096,0.0008000000000000003
516,0.3380372509695819,0.0005999999999999997
517,0.3443054424725377,0.0005999999999999997
518,0.3427729343502162,0.00019999999999999985
519,0.34186323445769173,0.0005999999999999997
520,0.3507735164858057,0.00019999999999999985
521,0.3467210733336867,0.00019999999999999985
522,0.34538186653939396,0.00019999999999999985
523,0.3419074016578939,0.00019999999999999985
524,0.3458776541125647,0.0005999999999999997
525,0.3486266422069401,0.0004000000000000001
526,0.3372928251975458,0.00019999999999999985
527,0.33707758255805986,0.00019999999999999985
528,0.34887549757068076,0.00019999999999999985
529,0.3429972257625916,0.0004000000000000001
530,0.3410079888019031,0.00019999999999999985
531,0.3459426174466509,0.00019999999999999985
532,0.3485415394970738,0.00019999999999999985
533,0.34515744766642376,0.0004000000000000001
534,0.34393409530965763,0.0005999999999999997
535,0.34765867600278816,0.00019999999999999985
536,0.34103824673056626,0.00019999999999999985
537,0.3453771161142911,0.00019999999999999985
538,0.3505724599613541,0.0004000000000000001
539,0.3463453372881161,0.00019999999999999985
540,0.3454120744829535,0.00019999999999999985
541,0.3426358783521662,0.00019999999999999985
542,0.33901317803426195,0.00019999999999999985
543,0.34824692894695597,0.0004000000000000001
544,0.3409295928290367,0.0004000000000000001
545,0.33802959513419584,0.0008000000000000003
546,0.3514144703720114,0.0005999999999999997
547,0.3430339498957517,0.0004000000000000001
548,0.35004209448164864,0.0004000000000000001
549,0.3482891663813295,0.00019999999999999985
550,0.3449606620526066,0.00019999999999999985
551,0.34819200540816486,0.00019999999999999985
552,0.3503894488262004,0.00019999999999999985
553,0.3481365626131369,0.00019999999999999985
554,0.3510836823617727,0.00019999999999999985
555,0.3503033511322659,0.0004000000000000001
556,0.3457584946822988,0.00019999999999999985
557,0.340157176838043,0.0004000000000000001
558,0.3416048151664784,0.0008000000000000003
559,0.3447745280778775,0.00019999999999999985
560,0.34764654006041085,0.0004000000000000001
561,0.34860205638937436,0.00019999999999999985
562,0.33973472306990654,0.0005999999999999997
563,0.34974342231343714,0.00019999999999999985
564,0.3511297188846167,0.00019999999999999985
565,0.3495829524494968,0.0004000000000000001
566,0.3417376867670293,0.0004000000000000001
567,0.3438733035643996,0.0004000000000000001
568,0.35114695865042955,0.00019999999999999985
569,0.3517399301571656,0.00019999999999999985
570,0.34784623149783894,0.0008000000000000003
571,0.34885315030311304,0.0004000000000000001
572,0.34598820018918874,0.00019999999999999985
573,0.3397467959419911,0.00019999999999999985
574,0.34571599205783987,0.00019999999999999985
575,0.34842062689275194,0.00019999999999999985
576,0.3475665286631132,0.00019999999999999985
577,0.34290568103302493,0.00019999999999999985
578,0.3406182446337609,0.00019999999999999985
579,0.340410581725587,0.00019999999999999985
580,0.34844773222728453,0.00019999999999999985
581,0.34189472743842864,0.00019999999999999985
582,0.3476229888890302,0.00019999999999999985
583,0.3505500605328643,0.00019999999999999985
584,0.35068152052421264,0.00019999999999999985
585,0.33791358519468634,0.00019999999999999985
586,0.3449914231481119,0.0004000000000000001
587,0.3496377679343313,0.0004000000000000001
588,0.3470338627678109,0.0004000000000000001
589,0.34770122607669596,0.00019999999999999985
590,0.33816034314246235,0.0005999999999999997
591,0.34968413160142575,0.0004000000000000001
592,0.3471588194073868,0.00019999999999999985
593,0.342859475530907,0.00019999999999999985
594,0.35019923046596035,0.00019999999999999985
595,0.3443215347064165,0.0005999999999999997
596,0.34004507837621883,0.0004000000000000001
597,0.34783921124630507,0.0005999999999999997
598,0.35047175701133404,0.0008000000000000003
599,0.33703152021582516,0.00019999999999999985
600,0.3441995451256308,0.0008000000000000003
601,0.3386283305125699,0.00019999999999999985
602,0.34970655254228344,0.0005999999999999997
603,0.34856604876210245,0.0004000000000000001
604,0.3456501399308701,0.00019999999999999985
605,0.3422871510327737,0.00019999999999999985
606,0.3458909483645829,0.0004000000000000001
607,0.341369599350819,0.00019999999999999985
608,0.34873527592667364,0.00019999999999999985
609,0.34858861844445316,0.00019999999999999985
610,0.34915218626461947,0.0004000000000000001
611,0.3517308113969123,0.00019999999999999985
612,0.3481844389517011,0.0004000000000000001
613,0.3520322455233662,0.0005999999999999997
614,0.33713127034674173,0.0004000000000000001
615,0.34840288747429543,0.0011999999999999995
616,0.3488177858828698,0.00019999999999999985
617,0.344084779818282,0.00019999999999999985
618,0.34734468403355273,0.0005999999999999997
619,0.34610959666686214,0.0004000000000000001
620,0.3507480539728258,0.00019999999999999985
621,0.3446914769042251,0.00019999999999999985
622,0.3371744873705496,0.00019999999999999985
623,0.3394842934740604,0.00019999999999999985
624,0.3434202699566318,0.00019999999999999985
625,0.35052216338944164,0.00019999999999999985
626,0.3511393115006764,0.00019999999999999985
627,0.3450593574775992,0.00019999999999999985
628,0.3487298882475243,0.00019999999999999985
629,0.3511253698160253,0.00019999999999999985
630,0.3389571529313937,0.00019999999999999985
631,0.3400444314866453,0.00019999999999999985
632,0.3448763368069531,0.0004000000000000001
633,0.3391307665089335,0.0005999999999999997
634,0.3491897012193257,0.0005999999999999997
635,0.3388192560864937,0.00019999999999999985
636,0.34474245471130266,0.00019999999999999985
637,0.3481958995689229,0.0004000000000000001
638,0.3488953083753625,0.0005999999999999997
639,0.34226030551897435,0.00019999999999999985
640,0.34968719211685056,0.00019999999999999985
641,0.3509409465131663,0.00019999999999999985
642,0.3409055064448374,0.00019999999999999985
643,0.3430588859520658,0.00019999999999999985
644,0.340074389158336,0.00019999999999999985
645,0.33970416008765114,0.0008000000000000003
646,0.34446450261539896,0.0004000000000000001
647,0.3399608078866787,0.0004000000000000001
648,0.3506226064473505,0.00019999999999999985
649,0.3401104345808862,0.00019999999999999985
650,0.34244381271006363,0.00019999999999999985
651,0.34235343173280736,0.0004000000000000001
652,0.3375713522598631,0.0004000000000000001
653,0.3517547458796061,0.00019999999999999985
654,0.34896120700315275,0.00019999999999999985
655,0.3453257381146889,0.0004000000000000001
656,0.33799443263014867,0.00019999999999999985
657,0.3414870951212491,0.0004000000000000001
658,0.33986074121902704,0.00019999999999999985
659,0.34052086048629265,0.00019999999999999985
660,0.3436673557886126,0.00019999999999999985
661,0.34591543384474227,0.0008000000000000003
662,0.34567618846105225,0.00019999999999999985
663,0.34700468238352333,0.00019999999999999985
664,0.3489905613587525,0.00019999999999999985
665,0.33911011164219723,0.00019999999999999985
666,0.3488631251901715,0.00019999999999999985
