,alpha,probability
0,0.3441147064843419,0.00019999999999999985
1,0.3451181126303561,0.00019999999999999985
2,0.339396875399672,0.0004000000000000001
3,0.3439209890266418,0.00019999999999999985
4,0.34678337492313976,0.00019999999999999985
5,0.3399218291369023,0.00019999999999999985
6,0.33795285653574125,0.0004000000000000001
7,0.3515034325657138,0.00019999999999999985
8,0.34176680969302425,0.00019999999999999985
9,0.34733644743552006,0.0004000000000000001
10,0.3456979908445419,0.0004000000000000001
11,0.34701772892889415,0.0004000000000000001
12,0.3412772035236751,0.0004000000000000001
13,0.34529892585375044,0.00019999999999999985
14,0.34887478198654065,0.0004000000000000001
15,0.33846140619111986,0.0005999999999999997
16,0.34190634564502637,0.00019999999999999985
17,0.3465164596551587,0.0004000000000000001
18,0.3511707278950088,0.00019999999999999985
19,0.34695211545224314,0.00019999999999999985
20,0.338012006021573,0.00019999999999999985
21,0.3514152981541665,0.00019999999999999985
22,0.3458571439098114,0.00019999999999999985
23,0.3498924239535879,0.00019999999999999985
24,0.3462792880346869,0.00019999999999999985
25,0.3470533260522886,0.0004000000000000001
26,0.349912813095335,0.00019999999999999985
27,0.3497144702132762,0.0004000000000000001
28,0.3515504458177571,0.0004000000000000001
29,0.35094535105705293,0.0004000000000000001
30,0.3464111295905964,0.0008000000000000003
31,0.35101419725554744,0.00019999999999999985
32,0.3519350254078985,0.00019999999999999985
33,0.3496847124727029,0.00019999999999999985
34,0.349781619077637,0.0004000000000000001
35,0.3401107597461899,0.00019999999999999985
36,0.3424626566187866,0.00019999999999999985
37,0.35209624636321046,0.00019999999999999985
38,0.3469235700039102,0.00019999999999999985
39,0.3436015822613402,0.00019999999999999985
40,0.3514479539828147,0.00019999999999999985
41,0.34418756488282226,0.00019999999999999985
42,0.3486472080471297,0.00019999999999999985
43,0.34901423399073644,0.0004000000000000001
44,0.34948069777025703,0.0005999999999999997
45,0.347111587090814,0.0008000000000000003
46,0.34111025728420136,0.00019999999999999985
47,0.344670182133989,0.0004000000000000001
48,0.34756326266855864,0.00019999999999999985
49,0.339760145016074,0.0005999999999999997
50,0.3398116045187707,0.00019999999999999985
51,0.35173761137972714,0.0005999999999999997
52,0.34988412205259317,0.00019999999999999985
53,0.34575945750328724,0.00019999999999999985
54,0.34547317701067276,0.00019999999999999985
55,0.34817837257775686,0.00019999999999999985
56,0.34319018203222995,0.00019999999999999985
57,0.3495566922675141,0.0005999999999999997
58,0.3458004497917099,0.00019999999999999985
59,0.3432629161056175,0.0004000000000000001
60,0.34421447096211344,0.0005999999999999997
61,0.3520118187201364,0.00019999999999999985
62,0.34838906854326707,0.0010000000000000002
63,0.3370242323290085,0.00019999999999999985
64,0.3375893069701003,0.00019999999999999985
65,0.3433985377362921,0.0004000000000000001
66,0.3483259401028707,0.00019999999999999985
67,0.34748403033059927,0.00019999999999999985
68,0.3435024007167907,0.00019999999999999985
69,0.34655929030530297,0.0005999999999999997
70,0.3370582357132468,0.0004000000000000001
71,0.34163917992492476,0.0004000000000000001
72,0.35099389623590477,0.0005999999999999997
73,0.3496664038342542,0.00019999999999999985
74,0.34236000547700646,0.0004000000000000001
75,0.33862778832405693,0.0004000000000000001
76,0.34954458052494647,0.00019999999999999985
77,0.3400373295259582,0.00019999999999999985
78,0.33824077542361863,0.00019999999999999985
79,0.3469881365868094,0.0010000000000000002
80,0.3491993958506469,0.00019999999999999985
81,0.3506233777410554,0.0011999999999999995
82,0.35209613997385714,0.00019999999999999985
83,0.35052503201635243,0.0011999999999999995
84,0.34719971913331793,0.00019999999999999985
85,0.34706881727703726,0.00019999999999999985
86,0.3410192004186804,0.00019999999999999985
87,0.3498138588805453,0.0004000000000000001
88,0.342134669899252,0.0008000000000000003
89,0.33739519359477743,0.0008000000000000003
90,0.33865981461218536,0.00019999999999999985
91,0.350909212618836,0.0004000000000000001
92,0.34932878038116477,0.0004000000000000001
93,0.3471779065122841,0.0005999999999999997
94,0.3427961526447003,0.0005999999999999997
95,0.3499473828053345,0.00019999999999999985
96,0.3451107782068625,0.0004000000000000001
97,0.34033232294670474,0.00019999999999999985
98,0.3374047277912352,0.00019999999999999985
99,0.3422484656432137,0.00019999999999999985
100,0.34263803688459404,0.00019999999999999985
101,0.34139313933339777,0.0004000000000000001
102,0.3432795045922306,0.00019999999999999985
103,0.34297070287019515,0.00019999999999999985
104,0.3391061041199128,0.00019999999999999985
105,0.3498774840464859,0.0014000000000000002
106,0.3372325858890546,0.00019999999999999985
107,0.34545693487500595,0.00019999999999999985
108,0.34561412036726696,0.0004000000000000001
109,0.33888214083514556,0.00019999999999999985
110,0.3487210023208014,0.00019999999999999985
111,0.34747986474679604,0.00019999999999999985
112,0.3405498572538046,0.0004000000000000001
113,0.34064738383227994,0.0004000000000000001
114,0.34815046133580774,0.0004000000000000001
115,0.3504305528539039,0.00019999999999999985
116,0.3502517243584577,0.0005999999999999997
117,0.3410206322311753,0.00019999999999999985
118,0.34186453233826036,0.0004000000000000001
119,0.33892767152793246,0.00019999999999999985
120,0.3410720681770427,0.0004000000000000001
121,0.344824085200663,0.00019999999999999985
122,0.3420060470371066,0.0004000000000000001
123,0.3464270989968007,0.0005999999999999997
124,0.3481756433467695,0.0011999999999999995
125,0.3377237378554761,0.00019999999999999985
126,0.34114000035980163,0.00019999999999999985
127,0.33726832419531927,0.0004000000000000001
128,0.34707759111848147,0.00019999999999999985
129,0.34089295981423684,0.0004000000000000001
130,0.3375933407020696,0.00019999999999999985
131,0.3400788080202182,0.0011999999999999995
132,0.34813369035726605,0.00019999999999999985
133,0.3438554358407852,0.00019999999999999985
134,0.34684076805218844,0.0005999999999999997
135,0.3387611723386617,0.0004000000000000001
136,0.3423616005702757,0.00019999999999999985
137,0.33860527538258034,0.00019999999999999985
138,0.3495451522615245,0.0004000000000000001
139,0.35118637693810467,0.00019999999999999985
140,0.34508226489947613,0.00019999999999999985
141,0.3503223760221834,0.0004000000000000001
142,0.3433162239759321,0.00019999999999999985
143,0.34360863182498275,0.0005999999999999997
144,0.3439681639338139,0.00019999999999999985
145,0.33924918129032133,0.00019999999999999985
146,0.347261770171424,0.00019999999999999985
147,0.3483832812777111,0.00019999999999999985
148,0.34561949755516463,0.00019999999999999985
149,0.3392344343648845,0.00019999999999999985
150,0.3398981510590463,0.0004000000000000001
151,0.3457376077509397,0.0005999999999999997
152,0.3514674288969987,0.0004000000000000001
153,0.3394335478163794,0.00019999999999999985
154,0.342505757479003,0.00019999999999999985
155,0.3476115274210293,0.00019999999999999985
156,0.34438535643850626,0.00019999999999999985
157,0.34688644601747365,0.0004000000000000001
158,0.3390430685664955,0.00019999999999999985
159,0.339414218826979,0.00019999999999999985
160,0.34158077122941743,0.00019999999999999985
161,0.33978953530511713,0.00019999999999999985
162,0.34639593312574674,0.00019999999999999985
163,0.34040589029168755,0.00019999999999999985
164,0.34984621167335694,0.0004000000000000001
165,0.3451454426788221,0.0004000000000000001
166,0.3461408454980311,0.00019999999999999985
167,0.34188617050986636,0.00019999999999999985
168,0.3393380166864195,0.00019999999999999985
169,0.3512396992454742,0.0004000000000000001
170,0.3433888308489057,0.00019999999999999985
171,0.349299705328712,0.0004000000000000001
172,0.34302688775153134,0.0004000000000000001
173,0.3417020751900883,0.00019999999999999985
174,0.34376492103420786,0.0004000000000000001
175,0.33722135356270805,0.00019999999999999985
176,0.3451338331633617,0.0004000000000000001
177,0.3373726511660676,0.0004000000000000001
178,0.3377036709162751,0.00019999999999999985
179,0.3518195947611406,0.0004000000000000001
180,0.33897039883317226,0.0004000000000000001
181,0.34065508455105176,0.00019999999999999985
182,0.34497184383114554,0.0004000000000000001
183,0.3404200803185999,0.0004000000000000001
184,0.33801271025091717,0.0008000000000000003
185,0.35146192235849205,0.00019999999999999985
186,0.34178453627616456,0.0005999999999999997
187,0.3375809353063074,0.0005999999999999997
188,0.3496517119884649,0.0004000000000000001
189,0.3426746560144158,0.00019999999999999985
190,0.34316358774945754,0.00019999999999999985
191,0.35115057124996074,0.00019999999999999985
192,0.33828454889095594,0.0004000000000000001
193,0.33711153517922676,0.00019999999999999985
194,0.3494631313921782,0.00019999999999999985
195,0.34108922257538377,0.0005999999999999997
196,0.34355340267424017,0.00019999999999999985
197,0.3448557008773361,0.00019999999999999985
198,0.3404721870616665,0.0004000000000000001
199,0.348731319953805,0.00019999999999999985
200,0.3505730524640785,0.00019999999999999985
201,0.3376194496720883,0.0004000000000000001
202,0.3447385876258223,0.00019999999999999985
203,0.345055180977547,0.00019999999999999985
204,0.3428005191965131,0.0004000000000000001
205,0.347486396456112,0.0004000000000000001
206,0.33830424127691694,0.00019999999999999985
207,0.3514089831701722,0.0004000000000000001
208,0.34054120104014407,0.0008000000000000003
209,0.34636932028768697,0.0004000000000000001
210,0.3449362052073321,0.0004000000000000001
211,0.3445327251494866,0.0004000000000000001
212,0.3434260691344311,0.00019999999999999985
213,0.34845181982145623,0.00019999999999999985
214,0.34451607335594087,0.00019999999999999985
215,0.34767045069773367,0.00019999999999999985
216,0.3429293793676607,0.0008000000000000003
217,0.3417772746299869,0.00019999999999999985
218,0.3433736580724171,0.0004000000000000001
219,0.3461754073357951,0.00019999999999999985
220,0.34886573915602725,0.00019999999999999985
221,0.33749708558020103,0.0005999999999999997
222,0.3496373001498245,0.0004000000000000001
223,0.3438685618154476,0.0004000000000000001
224,0.34374153339018987,0.00019999999999999985
225,0.3392690857617583,0.0005999999999999997
226,0.3414188953711862,0.00019999999999999985
227,0.3411228314480652,0.00019999999999999985
228,0.34190081018111507,0.00019999999999999985
229,0.34810699314070137,0.0008000000000000003
230,0.34511380626208205,0.0005999999999999997
231,0.34423907226058226,0.0005999999999999997
232,0.33862543199881756,0.00019999999999999985
233,0.3432267017941038,0.0005999999999999997
234,0.3510899355891899,0.00019999999999999985
235,0.3484855387323236,0.0004000000000000001
236,0.3444940760177303,0.0004000000000000001
237,0.3483551155933799,0.00019999999999999985
238,0.35014353615727,0.0004000000000000001
239,0.3408214920156035,0.00019999999999999985
240,0.3459483165069447,0.0004000000000000001
241,0.3487877173582658,0.0004000000000000001
242,0.34362339372124073,0.00019999999999999985
243,0.3383420423847481,0.0004000000000000001
244,0.3505534485328554,0.0008000000000000003
245,0.3380807709713155,0.0004000000000000001
246,0.34441576829063425,0.00019999999999999985
247,0.3393921289384316,0.00019999999999999985
248,0.3504179822519625,0.00019999999999999985
249,0.3493790268836431,0.00019999999999999985
250,0.3413473575969157,0.0004000000000000001
251,0.34692652558797044,0.00019999999999999985
252,0.34611363318043376,0.00019999999999999985
253,0.343593246040217,0.00019999999999999985
254,0.34136718399974064,0.0004000000000000001
255,0.3503276576772787,0.00019999999999999985
256,0.3412809960968911,0.00019999999999999985
257,0.3459712256262352,0.0004000000000000001
258,0.35073572093604516,0.0005999999999999997
259,0.3399847735439277,0.0004000000000000001
260,0.3431183883184312,0.00019999999999999985
261,0.3480735317717486,0.00019999999999999985
262,0.3376987092223387,0.0004000000000000001
263,0.33872452118572416,0.00019999999999999985
264,0.3369829987269977,0.00019999999999999985
265,0.338167948000065,0.0004000000000000001
266,0.3450086166112204,0.0005999999999999997
267,0.35053177928330836,0.00019999999999999985
268,0.3399161201707866,0.0005999999999999997
269,0.3382039742212423,0.0004000000000000001
270,0.3413192011819547,0.0005999999999999997
271,0.3456916344106369,0.00019999999999999985
272,0.34534530581504425,0.0004000000000000001
273,0.34760185444794767,0.0004000000000000001
274,0.33958233092474616,0.00019999999999999985
275,0.34162769124768616,0.0004000000000000001
276,0.34280667815558363,0.0005999999999999997
277,0.34068035839989436,0.00019999999999999985
278,0.34700691195279165,0.00019999999999999985
279,0.343415213882165,0.00019999999999999985
280,0.347953466311807,0.0011999999999999995
281,0.3476690303760059,0.00019999999999999985
282,0.34492634033859354,0.00019999999999999985
283,0.3491128242684612,0.0008000000000000003
284,0.34430760147562645,0.00019999999999999985
285,0.3403211169307131,0.00019999999999999985
286,0.345792724669038,0.0005999999999999997
287,0.34671133486397865,0.00019999999999999985
288,0.345759851484311,0.0004000000000000001
289,0.3373104129569535,0.0004000000000000001
290,0.3407874679982677,0.0008000000000000003
291,0.34803529630494556,0.00019999999999999985
292,0.34117026413771046,0.00019999999999999985
293,0.34441250976505605,0.00019999999999999985
294,0.34363432388187454,0.00019999999999999985
295,0.34778257039876653,0.0014000000000000002
296,0.34888312977490393,0.0008000000000000003
297,0.34927356680002003,0.00019999999999999985
298,0.3376356891622662,0.00019999999999999985
299,0.3398675277253026,0.00019999999999999985
300,0.3432634697510236,0.0004000000000000001
301,0.3437525161327237,0.00019999999999999985
302,0.3411021250375581,0.00019999999999999985
303,0.34457038678209945,0.00019999999999999985
304,0.3516168838088626,0.0010000000000000002
305,0.3377389419600298,0.00019999999999999985
306,0.3472372539683504,0.0004000000000000001
307,0.34290487984190854,0.00019999999999999985
308,0.3377258823741188,0.00019999999999999985
309,0.34757578282692275,0.00019999999999999985
310,0.3456514150609137,0.00019999999999999985
311,0.3438513179981771,0.00019999999999999985
312,0.3491625229764092,0.0004000000000000001
313,0.3439479708802219,0.00019999999999999985
314,0.34180325060831634,0.0004000000000000001
315,0.33985146927103577,0.00019999999999999985
316,0.34165708081246526,0.0004000000000000001
317,0.3378433058554326,0.0004000000000000001
318,0.347592712604549,0.00019999999999999985
319,0.3467911216772922,0.0004000000000000001
320,0.35101241857293675,0.0004000000000000001
321,0.3400264113784192,0.00019999999999999985
322,0.3503404195618181,0.00019999999999999985
323,0.3419658249595033,0.0010000000000000002
324,0.34160378012048065,0.00019999999999999985
325,0.34915462677584175,0.0005999999999999997
326,0.34555499116246907,0.0004000000000000001
327,0.34510681643858543,0.00019999999999999985
328,0.344854372113298,0.0004000000000000001
329,0.34528258046003824,0.00019999999999999985
330,0.35052723537966274,0.00019999999999999985
331,0.3451700780049035,0.00019999999999999985
332,0.3440530137841967,0.0005999999999999997
333,0.34777219920932806,0.0004000000000000001
334,0.3426128183752089,0.00019999999999999985
335,0.340762341012447,0.0004000000000000001
336,0.34549849821461087,0.0004000000000000001
337,0.3370596289506639,0.00019999999999999985
338,0.3401993767702322,0.00019999999999999985
